generation_id,asset_id,site_id,generation_date,energy_mwh,expected_energy_mwh,availability_percent,downtime_hours
G0001647,A00107,S001,2024-07-24,341.09,342.0,100.0,0
G0001648,A00108,S001,2024-07-24,342.79,342.0,100.0,0
G0001649,A00101,S001,2024-07-25,212.26,211.43,100.0,0
G0001650,A00102,S001,2024-07-25,210.38,211.43,100.0,0
G0001651,A00103,S001,2024-07-25,196.22,211.43,100.0,0
G0001652,A00104,S001,2024-07-25,210.43,211.43,100.0,0
G0001653,A00105,S001,2024-07-25,210.82,211.43,100.0,0
G0001654,A00106,S001,2024-07-25,212.25,211.43,100.0,0
G0001655,A00107,S001,2024-07-25,211.88,211.43,100.0,0
G0001656,A00108,S001,2024-07-25,212.73,211.43,100.0,0
G0001657,A00101,S001,2024-07-26,210.38,251.11,83.33,4
G0001658,A00102,S001,2024-07-26,251.72,251.11,100.0,0
G0001659,A00103,S001,2024-07-26,252.37,251.11,100.0,0
G0001660,A00104,S001,2024-07-26,252.34,251.11,100.0,0
G0001661,A00105,S001,2024-07-26,252.01,251.11,100.0,0
G0001662,A00106,S001,2024-07-26,239.37,251.11,95.83,1
G0001663,A00107,S001,2024-07-26,240.61,251.11,95.83,1
G0001664,A00108,S001,2024-07-26,249.76,251.11,100.0,0
G0001665,A00101,S001,2024-07-27,79.46,84.33,100.0,0
G0001666,A00102,S001,2024-07-27,85.56,84.33,100.0,0
G0001667,A00103,S001,2024-07-27,85.63,84.33,100.0,0
G0001668,A00104,S001,2024-07-27,83.32,84.33,100.0,0
G0001669,A00105,S001,2024-07-27,82.38,84.33,100.0,0
G0001670,A00106,S001,2024-07-27,71.22,84.33,83.33,4
G0001671,A00107,S001,2024-07-27,84.25,84.33,100.0,0
G0001672,A00108,S001,2024-07-27,83.65,84.33,100.0,0
G0001673,A00101,S001,2024-07-28,341.19,342.0,100.0,0
G0001674,A00102,S001,2024-07-28,343.65,342.0,100.0,0
G0001675,A00103,S001,2024-07-28,342.62,342.0,100.0,0
G0001676,A00104,S001,2024-07-28,329.29,342.0,95.83,1
G0001677,A00105,S001,2024-07-28,340.44,342.0,100.0,0
G0001678,A00106,S001,2024-07-28,285.46,342.0,83.33,4
G0001679,A00107,S001,2024-07-28,290.0,342.0,91.67,2
G0001680,A00108,S001,2024-07-28,342.4,342.0,100.0,0
G0001681,A00101,S001,2024-07-29,286.6,284.93,100.0,0
G0001682,A00102,S001,2024-07-29,262.03,284.93,91.67,2
G0001683,A00103,S001,2024-07-29,226.54,284.93,100.0,0
G0001684,A00104,S001,2024-07-29,285.82,284.93,100.0,0
G0001685,A00105,S001,2024-07-29,285.25,284.93,100.0,0
G0001686,A00106,S001,2024-07-29,286.91,284.93,100.0,0
G0001687,A00107,S001,2024-07-29,284.63,284.93,100.0,0
G0001688,A00108,S001,2024-07-29,284.27,284.93,100.0,0
G0001689,A00101,S001,2024-07-30,139.45,138.16,100.0,0
G0001690,A00102,S001,2024-07-30,138.47,138.16,100.0,0
G0001691,A00103,S001,2024-07-30,137.1,138.16,100.0,0
G0001692,A00104,S001,2024-07-30,139.81,138.16,100.0,0
G0001693,A00105,S001,2024-07-30,136.72,138.16,100.0,0
G0001694,A00106,S001,2024-07-30,139.89,138.16,100.0,0
G0001695,A00107,S001,2024-07-30,139.15,138.16,100.0,0
G0001696,A00108,S001,2024-07-30,139.1,138.16,100.0,0
G0001697,A00101,S001,2024-07-31,149.09,150.46,100.0,0
G0001698,A00102,S001,2024-07-31,148.51,150.46,100.0,0
G0001699,A00103,S001,2024-07-31,150.34,150.46,100.0,0
G0001700,A00104,S001,2024-07-31,120.25,150.46,100.0,0
G0001701,A00105,S001,2024-07-31,148.51,150.46,100.0,0
G0001702,A00106,S001,2024-07-31,150.88,150.46,100.0,0
G0001703,A00107,S001,2024-07-31,150.16,150.46,100.0,0
G0001704,A00108,S001,2024-07-31,149.49,150.46,100.0,0
G0001705,A00101,S001,2024-08-01,157.07,155.27,100.0,0
G0001706,A00102,S001,2024-08-01,154.84,155.27,100.0,0
G0001707,A00103,S001,2024-08-01,127.7,155.27,83.33,4
G0001708,A00104,S001,2024-08-01,154.89,155.27,100.0,0
G0001709,A00105,S001,2024-08-01,154.97,155.27,100.0,0
G0001710,A00106,S001,2024-08-01,156.39,155.27,100.0,0
G0001711,A00107,S001,2024-08-01,153.7,155.27,100.0,0
G0001712,A00108,S001,2024-08-01,141.6,155.27,100.0,0
G0001713,A00101,S001,2024-08-02,168.11,258.74,100.0,0
G0001714,A00102,S001,2024-08-02,260.66,258.74,100.0,0
G0001715,A00103,S001,2024-08-02,214.87,258.74,83.33,4
G0001716,A00104,S001,2024-08-02,259.44,258.74,100.0,0
G0001717,A00105,S001,2024-08-02,247.97,258.74,95.83,1
G0001718,A00106,S001,2024-08-02,258.65,258.74,100.0,0
G0001719,A00107,S001,2024-08-02,259.47,258.74,100.0,0
G0001720,A00108,S001,2024-08-02,205.92,258.74,100.0,0
G0001721,A00101,S001,2024-08-03,102.49,157.01,100.0,0
G0001722,A00102,S001,2024-08-03,155.53,157.01,100.0,0
G0001723,A00103,S001,2024-08-03,123.77,157.01,100.0,0
G0001724,A00104,S001,2024-08-03,159.0,157.01,100.0,0
G0001725,A00105,S001,2024-08-03,132.82,157.01,83.33,4
G0001726,A00106,S001,2024-08-03,156.25,157.01,100.0,0
G0001727,A00107,S001,2024-08-03,144.44,157.01,100.0,0
G0001728,A00108,S001,2024-08-03,155.28,157.01,100.0,0
G0001729,A00101,S001,2024-08-04,84.67,156.78,66.67,8
G0001730,A00102,S001,2024-08-04,116.86,156.78,91.67,2
G0001731,A00103,S001,2024-08-04,156.42,156.78,100.0,0
G0001732,A00104,S001,2024-08-04,156.83,156.78,100.0,0
G0001733,A00105,S001,2024-08-04,156.44,156.78,100.0,0
G0001734,A00106,S001,2024-08-04,95.83,156.78,95.83,1
G0001735,A00107,S001,2024-08-04,157.58,156.78,100.0,0
G0001736,A00108,S001,2024-08-04,156.29,156.78,100.0,0
G0001737,A00101,S001,2024-08-05,229.5,229.36,100.0,0
G0001738,A00102,S001,2024-08-05,227.79,229.36,100.0,0
G0001739,A00103,S001,2024-08-05,228.96,229.36,100.0,0
G0001740,A00104,S001,2024-08-05,228.21,229.36,100.0,0
G0001741,A00105,S001,2024-08-05,229.54,229.36,100.0,0
G0001742,A00106,S001,2024-08-05,229.63,229.36,100.0,0
G0001743,A00107,S001,2024-08-05,230.59,229.36,100.0,0
G0001744,A00108,S001,2024-08-05,189.98,229.36,83.33,4
G0001745,A00101,S001,2024-08-06,185.03,186.7,100.0,0
G0001746,A00102,S001,2024-08-06,185.56,186.7,100.0,0
G0001747,A00103,S001,2024-08-06,188.28,186.7,100.0,0
G0001748,A00104,S001,2024-08-06,154.38,186.7,83.33,4
G0001749,A00105,S001,2024-08-06,187.84,186.7,100.0,0
G0001750,A00106,S001,2024-08-06,172.05,186.7,100.0,0
G0001751,A00107,S001,2024-08-06,170.56,186.7,100.0,0
G0001752,A00108,S001,2024-08-06,187.36,186.7,100.0,0
G0001753,A00101,S001,2024-08-07,123.95,161.68,95.83,1
G0001754,A00102,S001,2024-08-07,160.73,161.68,100.0,0
G0001755,A00103,S001,2024-08-07,87.66,161.68,66.67,8
G0001756,A00104,S001,2024-08-07,159.82,161.68,100.0,0
G0001757,A00105,S001,2024-08-07,162.77,161.68,100.0,0
G0001758,A00106,S001,2024-08-07,160.44,161.68,100.0,0
G0001759,A00107,S001,2024-08-07,134.18,161.68,83.33,4
G0001760,A00108,S001,2024-08-07,160.17,161.68,100.0,0
G0001761,A00101,S001,2024-08-08,245.09,307.18,100.0,0
G0001762,A00102,S001,2024-08-08,307.39,307.18,100.0,0
G0001763,A00103,S001,2024-08-08,307.82,307.18,100.0,0
G0001764,A00104,S001,2024-08-08,308.94,307.18,100.0,0
G0001765,A00105,S001,2024-08-08,308.53,307.18,100.0,0
G0001766,A00106,S001,2024-08-08,244.16,307.18,100.0,0
G0001767,A00107,S001,2024-08-08,307.72,307.18,100.0,0
G0001768,A00108,S001,2024-08-08,308.59,307.18,100.0,0
G0001769,A00101,S001,2024-08-09,171.14,203.95,83.33,4
G0001770,A00102,S001,2024-08-09,196.59,203.95,95.83,1
G0001771,A00103,S001,2024-08-09,186.99,203.95,91.67,2
G0001772,A00104,S001,2024-08-09,205.56,203.95,100.0,0
G0001773,A00105,S001,2024-08-09,205.59,203.95,100.0,0
G0001774,A00106,S001,2024-08-09,205.32,203.95,100.0,0
G0001775,A00107,S001,2024-08-09,202.63,203.95,100.0,0
G0001776,A00108,S001,2024-08-09,203.52,203.95,100.0,0
G0001777,A00101,S001,2024-08-10,142.58,154.54,91.67,2
G0001778,A00102,S001,2024-08-10,153.47,154.54,100.0,0
G0001779,A00103,S001,2024-08-10,154.85,154.54,100.0,0
G0001780,A00104,S001,2024-08-10,143.53,154.54,100.0,0
G0001781,A00105,S001,2024-08-10,152.65,154.54,100.0,0
G0001782,A00106,S001,2024-08-10,123.92,154.54,100.0,0
G0001783,A00107,S001,2024-08-10,100.99,154.54,100.0,0
G0001784,A00108,S001,2024-08-10,153.43,154.54,100.0,0
G0001785,A00101,S001,2024-08-11,282.75,284.42,100.0,0
G0001786,A00102,S001,2024-08-11,186.34,284.42,100.0,0
G0001787,A00103,S001,2024-08-11,259.29,284.42,91.67,2
G0001788,A00104,S001,2024-08-11,285.8,284.42,100.0,0
G0001789,A00105,S001,2024-08-11,285.6,284.42,100.0,0
G0001790,A00106,S001,2024-08-11,283.26,284.42,100.0,0
G0001791,A00107,S001,2024-08-11,272.37,284.42,95.83,1
G0001792,A00108,S001,2024-08-11,262.31,284.42,100.0,0
G0001793,A00101,S001,2024-08-12,141.05,214.55,66.67,8
G0001794,A00102,S001,2024-08-12,214.98,214.55,100.0,0
G0001795,A00103,S001,2024-08-12,213.42,214.55,100.0,0
G0001796,A00104,S001,2024-08-12,204.17,214.55,95.83,1
G0001797,A00105,S001,2024-08-12,213.65,214.55,100.0,0
G0001798,A00106,S001,2024-08-12,215.16,214.55,100.0,0
G0001799,A00107,S001,2024-08-12,216.34,214.55,100.0,0
G0001800,A00108,S001,2024-08-12,215.93,214.55,100.0,0
G0001801,A00101,S001,2024-08-13,232.81,231.93,100.0,0
G0001802,A00102,S001,2024-08-13,231.01,231.93,100.0,0
G0001803,A00103,S001,2024-08-13,230.73,231.93,100.0,0
G0001804,A00104,S001,2024-08-13,222.06,231.93,95.83,1
G0001805,A00105,S001,2024-08-13,192.91,231.93,83.33,4
G0001806,A00106,S001,2024-08-13,177.93,231.93,95.83,1
G0001807,A00107,S001,2024-08-13,231.64,231.93,100.0,0
G0001808,A00108,S001,2024-08-13,231.41,231.93,100.0,0
G0001809,A00101,S001,2024-08-14,174.13,174.85,100.0,0
G0001810,A00102,S001,2024-08-14,173.7,174.85,100.0,0
G0001811,A00103,S001,2024-08-14,176.63,174.85,100.0,0
G0001812,A00104,S001,2024-08-14,175.43,174.85,100.0,0
G0001813,A00105,S001,2024-08-14,173.64,174.85,100.0,0
G0001814,A00106,S001,2024-08-14,173.95,174.85,100.0,0
G0001815,A00107,S001,2024-08-14,175.21,174.85,100.0,0
G0001816,A00108,S001,2024-08-14,175.98,174.85,100.0,0
G0001817,A00101,S001,2024-08-15,318.29,318.18,100.0,0
G0001818,A00102,S001,2024-08-15,319.5,318.18,100.0,0
G0001819,A00103,S001,2024-08-15,317.56,318.18,100.0,0
G0001820,A00104,S001,2024-08-15,316.37,318.18,100.0,0
G0001821,A00105,S001,2024-08-15,212.69,318.18,66.67,8
G0001822,A00106,S001,2024-08-15,252.96,318.18,100.0,0
G0001823,A00107,S001,2024-08-15,320.16,318.18,100.0,0
G0001824,A00108,S001,2024-08-15,316.53,318.18,100.0,0
G0001825,A00101,S001,2024-08-16,264.44,262.91,100.0,0
G0001826,A00102,S001,2024-08-16,261.96,262.91,100.0,0
G0001827,A00103,S001,2024-08-16,263.7,262.91,100.0,0
G0001828,A00104,S001,2024-08-16,262.19,262.91,100.0,0
G0001829,A00105,S001,2024-08-16,243.46,262.91,100.0,0
G0001830,A00106,S001,2024-08-16,261.87,262.91,100.0,0
G0001831,A00107,S001,2024-08-16,264.0,262.91,100.0,0
G0001832,A00108,S001,2024-08-16,263.76,262.91,100.0,0
G0001833,A00101,S001,2024-08-17,223.41,223.43,100.0,0
G0001834,A00102,S001,2024-08-17,222.97,223.43,100.0,0
G0001835,A00103,S001,2024-08-17,224.47,223.43,100.0,0
G0001836,A00104,S001,2024-08-17,179.58,223.43,100.0,0
G0001837,A00105,S001,2024-08-17,221.95,223.43,100.0,0
G0001838,A00106,S001,2024-08-17,223.91,223.43,100.0,0
G0001839,A00107,S001,2024-08-17,223.12,223.43,100.0,0
G0001840,A00108,S001,2024-08-17,184.6,223.43,83.33,4
G0001841,A00101,S001,2024-08-18,223.11,222.99,100.0,0
G0001842,A00102,S001,2024-08-18,222.41,222.99,100.0,0
G0001843,A00103,S001,2024-08-18,222.33,222.99,100.0,0
G0001844,A00104,S001,2024-08-18,222.52,222.99,100.0,0
G0001845,A00105,S001,2024-08-18,221.7,222.99,100.0,0
G0001846,A00106,S001,2024-08-18,221.43,222.99,100.0,0
G0001847,A00107,S001,2024-08-18,221.45,222.99,100.0,0
G0001848,A00108,S001,2024-08-18,223.12,222.99,100.0,0
G0001849,A00101,S001,2024-08-19,298.05,323.14,100.0,0
G0001850,A00102,S001,2024-08-19,323.68,323.14,100.0,0
G0001851,A00103,S001,2024-08-19,321.88,323.14,100.0,0
G0001852,A00104,S001,2024-08-19,324.55,323.14,100.0,0
G0001853,A00105,S001,2024-08-19,321.8,323.14,100.0,0
G0001854,A00106,S001,2024-08-19,259.17,323.14,100.0,0
G0001855,A00107,S001,2024-08-19,260.03,323.14,100.0,0
G0001856,A00108,S001,2024-08-19,322.55,323.14,100.0,0
G0001857,A00101,S001,2024-08-20,341.16,342.0,100.0,0
G0001858,A00102,S001,2024-08-20,343.1,342.0,100.0,0
G0001859,A00103,S001,2024-08-20,341.96,342.0,100.0,0
G0001860,A00104,S001,2024-08-20,341.01,342.0,100.0,0
G0001861,A00105,S001,2024-08-20,341.33,342.0,100.0,0
G0001862,A00106,S001,2024-08-20,316.01,342.0,100.0,0
G0001863,A00107,S001,2024-08-20,342.56,342.0,100.0,0
G0001864,A00108,S001,2024-08-20,343.98,342.0,100.0,0
G0001865,A00101,S001,2024-08-21,343.68,342.0,100.0,0
G0001866,A00102,S001,2024-08-21,342.51,342.0,100.0,0
G0001867,A00103,S001,2024-08-21,205.28,342.0,91.67,2
G0001868,A00104,S001,2024-08-21,312.82,342.0,91.67,2
G0001869,A00105,S001,2024-08-21,312.26,342.0,91.67,2
G0001870,A00106,S001,2024-08-21,313.13,342.0,100.0,0
G0001871,A00107,S001,2024-08-21,341.39,342.0,100.0,0
G0001872,A00108,S001,2024-08-21,272.19,342.0,100.0,0
G0001873,A00101,S001,2024-08-22,103.31,104.13,100.0,0
G0001874,A00102,S001,2024-08-22,94.29,104.13,100.0,0
G0001875,A00103,S001,2024-08-22,105.46,104.13,100.0,0
G0001876,A00104,S001,2024-08-22,96.94,104.13,100.0,0
G0001877,A00105,S001,2024-08-22,88.59,104.13,83.33,4
G0001878,A00106,S001,2024-08-22,103.86,104.13,100.0,0
G0001879,A00107,S001,2024-08-22,105.86,104.13,100.0,0
G0001880,A00108,S001,2024-08-22,103.72,104.13,100.0,0
G0001881,A00101,S001,2024-08-23,315.86,342.0,100.0,0
G0001882,A00102,S001,2024-08-23,341.67,342.0,100.0,0
G0001883,A00103,S001,2024-08-23,343.71,342.0,100.0,0
G0001884,A00104,S001,2024-08-23,343.34,342.0,100.0,0
G0001885,A00105,S001,2024-08-23,342.02,342.0,100.0,0
G0001886,A00106,S001,2024-08-23,341.87,342.0,100.0,0
G0001887,A00107,S001,2024-08-23,312.75,342.0,100.0,0
G0001888,A00108,S001,2024-08-23,343.63,342.0,100.0,0
G0001889,A00101,S001,2024-08-24,99.06,101.93,95.83,1
G0001890,A00102,S001,2024-08-24,102.98,101.93,100.0,0
G0001891,A00103,S001,2024-08-24,101.01,101.93,100.0,0
G0001892,A00104,S001,2024-08-24,103.21,101.93,100.0,0
G0001893,A00105,S001,2024-08-24,92.26,101.93,100.0,0
G0001894,A00106,S001,2024-08-24,102.73,101.93,100.0,0
G0001895,A00107,S001,2024-08-24,80.09,101.93,100.0,0
G0001896,A00108,S001,2024-08-24,102.44,101.93,100.0,0
G0001897,A00101,S001,2024-08-25,343.52,342.0,100.0,0
G0001898,A00102,S001,2024-08-25,340.1,342.0,100.0,0
G0001899,A00103,S001,2024-08-25,272.8,342.0,100.0,0
G0001900,A00104,S001,2024-08-25,343.39,342.0,100.0,0
G0001901,A00105,S001,2024-08-25,342.63,342.0,100.0,0
G0001902,A00106,S001,2024-08-25,340.57,342.0,100.0,0
G0001903,A00107,S001,2024-08-25,342.8,342.0,100.0,0
G0001904,A00108,S001,2024-08-25,340.4,342.0,100.0,0
G0001905,A00101,S001,2024-08-26,126.46,127.86,100.0,0
G0001906,A00102,S001,2024-08-26,128.19,127.86,100.0,0
G0001907,A00103,S001,2024-08-26,127.64,127.86,100.0,0
G0001908,A00104,S001,2024-08-26,129.39,127.86,100.0,0
G0001909,A00105,S001,2024-08-26,127.87,127.86,100.0,0
G0001910,A00106,S001,2024-08-26,117.74,127.86,100.0,0
G0001911,A00107,S001,2024-08-26,128.49,127.86,100.0,0
G0001912,A00108,S001,2024-08-26,116.2,127.86,100.0,0
G0001913,A00101,S001,2024-08-27,59.09,73.34,100.0,0
G0001914,A00102,S001,2024-08-27,73.98,73.34,100.0,0
G0001915,A00103,S001,2024-08-27,73.66,73.34,100.0,0
G0001916,A00104,S001,2024-08-27,71.46,73.34,100.0,0
G0001917,A00105,S001,2024-08-27,73.34,73.34,100.0,0
G0001918,A00106,S001,2024-08-27,74.43,73.34,100.0,0
G0001919,A00107,S001,2024-08-27,74.86,73.34,100.0,0
G0001920,A00108,S001,2024-08-27,60.36,73.34,100.0,0
G0001921,A00101,S001,2024-08-28,178.65,180.54,100.0,0
G0001922,A00102,S001,2024-08-28,179.07,180.54,100.0,0
G0001923,A00103,S001,2024-08-28,180.5,180.54,100.0,0
G0001924,A00104,S001,2024-08-28,180.27,180.54,100.0,0
G0001925,A00105,S001,2024-08-28,178.63,180.54,100.0,0
G0001926,A00106,S001,2024-08-28,179.1,180.54,100.0,0
G0001927,A00107,S001,2024-08-28,182.37,180.54,100.0,0
G0001928,A00108,S001,2024-08-28,179.37,180.54,100.0,0
G0001929,A00101,S001,2024-08-29,95.14,94.64,100.0,0
G0001930,A00102,S001,2024-08-29,94.71,94.64,100.0,0
G0001931,A00103,S001,2024-08-29,94.8,94.64,100.0,0
G0001932,A00104,S001,2024-08-29,95.95,94.64,100.0,0
G0001933,A00105,S001,2024-08-29,85.7,94.64,100.0,0
G0001934,A00106,S001,2024-08-29,94.71,94.64,100.0,0
G0001935,A00107,S001,2024-08-29,94.82,94.64,100.0,0
G0001936,A00108,S001,2024-08-29,77.65,94.64,100.0,0
G0001937,A00101,S001,2024-08-30,307.17,305.9,100.0,0
G0001938,A00102,S001,2024-08-30,279.68,305.9,100.0,0
G0001939,A00103,S001,2024-08-30,306.34,305.9,100.0,0
G0001940,A00104,S001,2024-08-30,304.18,305.9,100.0,0
G0001941,A00105,S001,2024-08-30,246.27,305.9,100.0,0
G0001942,A00106,S001,2024-08-30,304.32,305.9,100.0,0
G0001943,A00107,S001,2024-08-30,305.81,305.9,100.0,0
G0001944,A00108,S001,2024-08-30,294.88,305.9,95.83,1
G0001945,A00101,S001,2024-08-31,194.77,194.84,100.0,0
G0001946,A00102,S001,2024-08-31,195.65,194.84,100.0,0
G0001947,A00103,S001,2024-08-31,195.3,194.84,100.0,0
G0001948,A00104,S001,2024-08-31,196.51,194.84,100.0,0
G0001949,A00105,S001,2024-08-31,194.49,194.84,100.0,0
G0001950,A00106,S001,2024-08-31,193.02,194.84,100.0,0
G0001951,A00107,S001,2024-08-31,184.95,194.84,95.83,1
G0001952,A00108,S001,2024-08-31,194.1,194.84,100.0,0
G0001953,A00101,S001,2024-09-01,340.31,342.0,100.0,0
G0001954,A00102,S001,2024-09-01,343.25,342.0,100.0,0
G0001955,A00103,S001,2024-09-01,341.21,342.0,100.0,0
G0001956,A00104,S001,2024-09-01,313.62,342.0,100.0,0
G0001957,A00105,S001,2024-09-01,340.42,342.0,100.0,0
G0001958,A00106,S001,2024-09-01,273.54,342.0,100.0,0
G0001959,A00107,S001,2024-09-01,288.5,342.0,91.67,2
G0001960,A00108,S001,2024-09-01,342.9,342.0,100.0,0
G0001961,A00101,S001,2024-09-02,221.68,264.41,83.33,4
G0001962,A00102,S001,2024-09-02,266.27,264.41,100.0,0
G0001963,A00103,S001,2024-09-02,262.48,264.41,100.0,0
G0001964,A00104,S001,2024-09-02,263.92,264.41,100.0,0
G0001965,A00105,S001,2024-09-02,262.53,264.41,100.0,0
G0001966,A00106,S001,2024-09-02,224.0,264.41,91.67,2
G0001967,A00107,S001,2024-09-02,265.42,264.41,100.0,0
G0001968,A00108,S001,2024-09-02,264.89,264.41,100.0,0
G0001969,A00101,S001,2024-09-03,188.7,233.71,100.0,0
G0001970,A00102,S001,2024-09-03,155.5,233.71,66.67,8
G0001971,A00103,S001,2024-09-03,235.55,233.71,100.0,0
G0001972,A00104,S001,2024-09-03,157.44,233.71,66.67,8
G0001973,A00105,S001,2024-09-03,235.7,233.71,100.0,0
G0001974,A00106,S001,2024-09-03,231.86,233.71,100.0,0
G0001975,A00107,S001,2024-09-03,234.32,233.71,100.0,0
G0001976,A00108,S001,2024-09-03,234.35,233.71,100.0,0
G0001977,A00101,S001,2024-09-04,253.48,252.93,100.0,0
G0001978,A00102,S001,2024-09-04,251.25,252.93,100.0,0
G0001979,A00103,S001,2024-09-04,202.1,252.93,100.0,0
G0001980,A00104,S001,2024-09-04,252.91,252.93,100.0,0
G0001981,A00105,S001,2024-09-04,233.32,252.93,100.0,0
G0001982,A00106,S001,2024-09-04,252.95,252.93,100.0,0
G0001983,A00107,S001,2024-09-04,251.84,252.93,100.0,0
G0001984,A00108,S001,2024-09-04,132.96,252.93,66.67,8
G0001985,A00101,S001,2024-09-05,264.86,266.41,100.0,0
G0001986,A00102,S001,2024-09-05,267.73,266.41,100.0,0
G0001987,A00103,S001,2024-09-05,265.54,266.41,100.0,0
G0001988,A00104,S001,2024-09-05,268.31,266.41,100.0,0
G0001989,A00105,S001,2024-09-05,212.3,266.41,100.0,0
G0001990,A00106,S001,2024-09-05,265.01,266.41,100.0,0
G0001991,A00107,S001,2024-09-05,265.66,266.41,100.0,0
G0001992,A00108,S001,2024-09-05,267.26,266.41,100.0,0
G0001993,A00101,S001,2024-09-06,95.07,93.25,100.0,0
G0001994,A00102,S001,2024-09-06,64.15,93.25,66.67,8
G0001995,A00103,S001,2024-09-06,91.73,93.25,100.0,0
G0001996,A00104,S001,2024-09-06,93.88,93.25,100.0,0
G0001997,A00105,S001,2024-09-06,93.55,93.25,100.0,0
G0001998,A00106,S001,2024-09-06,95.16,93.25,100.0,0
G0001999,A00107,S001,2024-09-06,75.37,93.25,100.0,0
G0002000,A00108,S001,2024-09-06,76.02,93.25,83.33,4
G0002001,A00101,S001,2024-09-07,282.37,281.06,100.0,0
G0002002,A00102,S001,2024-09-07,259.28,281.06,91.67,2
G0002003,A00103,S001,2024-09-07,282.25,281.06,100.0,0
G0002004,A00104,S001,2024-09-07,281.08,281.06,100.0,0
G0002005,A00105,S001,2024-09-07,257.37,281.06,100.0,0
G0002006,A00106,S001,2024-09-07,280.74,281.06,100.0,0
G0002007,A00107,S001,2024-09-07,279.47,281.06,100.0,0
G0002008,A00108,S001,2024-09-07,279.73,281.06,100.0,0
G0002009,A00101,S001,2024-09-08,73.07,74.1,100.0,0
G0002010,A00102,S001,2024-09-08,67.52,74.1,100.0,0
G0002011,A00103,S001,2024-09-08,72.4,74.1,100.0,0
G0002012,A00104,S001,2024-09-08,63.02,74.1,91.67,2
G0002013,A00105,S001,2024-09-08,74.9,74.1,100.0,0
G0002014,A00106,S001,2024-09-08,75.38,74.1,100.0,0
G0002015,A00107,S001,2024-09-08,74.47,74.1,100.0,0
G0002016,A00108,S001,2024-09-08,72.81,74.1,100.0,0
G0002017,A00101,S001,2024-09-09,148.78,148.68,100.0,0
G0002018,A00102,S001,2024-09-09,135.83,148.68,91.67,2
G0002019,A00103,S001,2024-09-09,125.68,148.68,83.33,4
G0002020,A00104,S001,2024-09-09,147.8,148.68,100.0,0
G0002021,A00105,S001,2024-09-09,147.35,148.68,100.0,0
G0002022,A00106,S001,2024-09-09,147.36,148.68,100.0,0
G0002023,A00107,S001,2024-09-09,147.11,148.68,100.0,0
G0002024,A00108,S001,2024-09-09,148.89,148.68,100.0,0
G0002025,A00101,S001,2024-09-10,257.41,257.46,100.0,0
G0002026,A00102,S001,2024-09-10,259.25,257.46,100.0,0
G0002027,A00103,S001,2024-09-10,257.28,257.46,100.0,0
G0002028,A00104,S001,2024-09-10,235.34,257.46,100.0,0
G0002029,A00105,S001,2024-09-10,256.01,257.46,100.0,0
G0002030,A00106,S001,2024-09-10,207.18,257.46,100.0,0
G0002031,A00107,S001,2024-09-10,256.09,257.46,100.0,0
G0002032,A00108,S001,2024-09-10,258.15,257.46,100.0,0
G0002033,A00101,S001,2024-09-11,104.19,105.42,100.0,0
G0002034,A00102,S001,2024-09-11,107.22,105.42,100.0,0
G0002035,A00103,S001,2024-09-11,106.91,105.42,100.0,0
G0002036,A00104,S001,2024-09-11,105.36,105.42,100.0,0
G0002037,A00105,S001,2024-09-11,105.96,105.42,100.0,0
G0002038,A00106,S001,2024-09-11,104.28,105.42,100.0,0
G0002039,A00107,S001,2024-09-11,106.26,105.42,100.0,0
G0002040,A00108,S001,2024-09-11,105.95,105.42,100.0,0
G0002041,A00101,S001,2024-09-12,104.33,112.67,100.0,0
G0002042,A00102,S001,2024-09-12,112.85,112.67,100.0,0
G0002043,A00103,S001,2024-09-12,91.73,112.67,100.0,0
G0002044,A00104,S001,2024-09-12,111.66,112.67,100.0,0
G0002045,A00105,S001,2024-09-12,90.78,112.67,100.0,0
G0002046,A00106,S001,2024-09-12,114.2,112.67,100.0,0
G0002047,A00107,S001,2024-09-12,108.73,112.67,95.83,1
G0002048,A00108,S001,2024-09-12,114.08,112.67,100.0,0
G0002049,A00101,S001,2024-09-13,103.3,104.26,100.0,0
G0002050,A00102,S001,2024-09-13,104.81,104.26,100.0,0
G0002051,A00103,S001,2024-09-13,105.76,104.26,100.0,0
G0002052,A00104,S001,2024-09-13,106.13,104.26,100.0,0
G0002053,A00105,S001,2024-09-13,106.06,104.26,100.0,0
